网址,上次抓取日期
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/stellar-assets.md/common-pitfalls.md/advanced-patterns.md/security.md/ecosystem.md/standards-reference.md/standards-reference.md,2026-04-08
https://killer-skills.com/zh/skills/Liinkiing/larastack,2026-04-08
https://killer-skills.com/ko/skills/zylos-ai/zylos-core,2026-04-08
https://killer-skills.com/ja/skills/pyinx/ceo-skills-plugin,2026-04-08
https://killer-skills.com/de/skills/muratcankoylan/Agent-Skills-for-Context-Engineering/skills/multi-agent-patterns/SKILL.md,2026-04-08
https://killer-skills.com/ko/skills/tuannvm/pagent,2026-04-08
https://killer-skills.com/ko/skills/tuannvm/pagent/,2026-04-08
https://killer-skills.com/ar/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/ecosystem.md/contracts-soroban.md/contracts-soroban.md/api-rpc-horizon.md/common-pitfalls.md/stellar-assets.md/ecosystem.md/,2026-04-08
https://killer-skills.com/ja/skills/billlzzz18/skills-cli,2026-04-08
https://killer-skills.com/ar/skills/twofoldtech-dakota/rba-skills/components.md,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/resources.md/common-pitfalls.md/ecosystem.md/api-rpc-horizon.md/ecosystem.md/frontend-stellar-sdk.md/stellar-assets.md/standards-reference.md/advanced-patterns.md/testing.md/common-pitfalls.md/contracts-soroban.md/,2026-04-08
https://killer-skills.com/pt/skills/ixahmedxi/vitest-perf-benchmarks/references/references/features-snapshots.md,2026-04-08
https://killer-skills.com/ru/skills/USW-Circle-Link/circle-detail-overlay.md,2026-04-08
https://killer-skills.com/pt/skills/antvis/GPT-Vis/references/references/violin.md/,2026-04-08
https://killer-skills.com/ar/skills/xenitV1/frontend_reference.md,2026-04-08
https://killer-skills.com/fr/skills/ma1orek/replay/cloudflare-python-workers,2026-04-08
https://killer-skills.com/en/skills/pproenca/dot-skills/references/references/assets/templates/_template.md,2026-04-08
https://killer-skills.com/ja/skills/juanlamadrid20/alerts_guidance.md,2026-04-08
https://killer-skills.com/de/skills/grndlvl/software-patterns/pattern-selection.md/gof-structural/proxy.md/,2026-04-08
https://killer-skills.com/ar/skills/remotion-dev/skills/rules/rules/voiceover.md,2026-04-08
https://killer-skills.com/pt/skills/luongnv89/claude-howto,2026-04-08
https://killer-skills.com/fr/skills/pythrick/codex-conductor,2026-04-08
https://killer-skills.com/zh/skills/dseirz-rgb/worker,2026-04-08
https://killer-skills.com/fr/skills/copyleftdev/blsmesh/philosophy.md,2026-04-08
https://killer-skills.com/zh/skills/felixzhu97/finpulse/,2026-04-08
https://killer-skills.com/ar/skills/remotion-dev/skills/rules/rules/lottie.md,2026-04-08
https://killer-skills.com/ru/skills/JordanGunn/skills,2026-04-08
https://killer-skills.com/de/skills/jaxxstorm/landlord,2026-04-08
https://killer-skills.com/es/skills/phamhoangtuan/learn-de-opencode,2026-04-08
https://killer-skills.com/zh/skills/pproenca/dot-skills/references/references/comp-avoid-apply-overuse.md,2026-04-08
https://killer-skills.com/en/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/api-rpc-horizon.md/frontend-stellar-sdk.md/ecosystem.md/api-rpc-horizon.md/advanced-patterns.md/standards-reference.md/common-pitfalls.md/frontend-stellar-sdk.md/resources.md/resources.md/,2026-04-08
https://killer-skills.com/ja/skills/pproenca/dot-skills/references/references/py-local-variables.md,2026-04-08
https://killer-skills.com/ru/skills/dojoengine/torii/,2026-04-08
https://killer-skills.com/ja/skills/slidevjs/slidev,2026-04-08
https://killer-skills.com/fr/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/resources.md/ecosystem.md/frontend-stellar-sdk.md/testing.md/contracts-soroban.md,2026-04-08
https://killer-skills.com/de/skills/hmu332233/playground.playwright-cli,2026-04-08
https://killer-skills.com/en/skills/jianxcao/rules/pinia-store-mocking.md,2026-04-08
https://killer-skills.com/zh/skills/rohitg00/manim-video-generator,2026-04-08
https://killer-skills.com/de/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/resources.md/stellar-assets.md/advanced-patterns.md/resources.md/security.md,2026-04-08
https://killer-skills.com/ja/skills/jenarvaezg/cunhaobot,2026-04-08
https://killer-skills.com/de/skills/adithya-s-k/manim_skill/examples/math_visualization.py/templates/templates/rules/text.md/,2026-04-08
https://killer-skills.com/ar/skills/spallempati/AI-Studio,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/stellar-assets.md/common-pitfalls.md/advanced-patterns.md/security.md/testing.md/stellar-assets.md,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/stellar-assets.md/common-pitfalls.md/advanced-patterns.md/ecosystem.md/testing.md/standards-reference.md,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/ecosystem.md/common-pitfalls.md/frontend-stellar-sdk.md/stellar-assets.md/security.md,2026-04-08
https://killer-skills.com/fr/skills/majiayu000/claude-skill-registry/references/references/err-anyhow-for-applications.md,2026-04-08
https://killer-skills.com/zh/skills/denis1011101/getcourt,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/stellar-assets.md/ecosystem.md/common-pitfalls.md/advanced-patterns.md/ecosystem.md/security.md,2026-04-08
https://killer-skills.com/ko/skills/HiroyukiMakita/dev-kintone-plugin,2026-04-08
https://killer-skills.com/pt/skills/teradata-labs/,2026-04-08
https://killer-skills.com/pt/skills/testing/SKILL.md,2026-04-08
https://killer-skills.com/de/skills/intent-integrity-chain/kit,2026-04-08
https://killer-skills.com/ar/skills/TeraSky-OSS/backstage-plugins,2026-04-08
https://killer-skills.com/es/skills/chandima/opencode-config,2026-04-08
https://killer-skills.com/en/skills/synapticore-io/marimo-flow/references/neural_operators.md,2026-04-08
https://killer-skills.com/pt/skills/USW-Circle-Link/notification-overlay.md,2026-04-08
https://killer-skills.com/en/skills/notedit/happy-skills,2026-04-08
https://killer-skills.com/zh/skills/affaan-m/everything-claude-code,2026-04-08
https://killer-skills.com/es/skills/forgivesam168/ai-dev-workflow,2026-04-08
https://killer-skills.com/de/skills/ionfury/homelab/sre,2026-04-08
https://killer-skills.com/en/skills/siluat/web-projects/references/caching/remote-cache.md/references/watch/references/ci/patterns.md/,2026-04-08
https://killer-skills.com/en/skills/dagger/dagger,2026-04-08
https://killer-skills.com/es/skills/aiskillstore/marketplace/references/PATTERNS.md,2026-04-08
https://killer-skills.com/fr/skills/github/awesome-copilot/references/emulator-28256-eeprom.md,2026-04-08
https://killer-skills.com/es/skills/felixboehm/,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/resources.md/standards-reference.md/ecosystem.md/frontend-stellar-sdk.md/ecosystem.md/common-pitfalls.md/advanced-patterns.md,2026-04-08
https://killer-skills.com/ar/skills/dallay/agentsync,2026-04-08
https://killer-skills.com/zh/skills/karanchawla/vvm,2026-04-08
https://killer-skills.com/de/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/stellar-assets.md/advanced-patterns.md/ecosystem.md/testing.md/ecosystem.md,2026-04-08
https://killer-skills.com/fr/skills/WSU-Carbon-Lab/pyref/examples/pandas_migration.py/references/references/rust/features.md,2026-04-08
https://killer-skills.com/es/skills/davila7/deploy,2026-04-08
https://killer-skills.com/en/skills/WSU-Carbon-Lab/pyref/references/rust/arrow_interop.md/examples/references/rust/performance.md,2026-04-08
https://killer-skills.com/ar/skills/pproenca/dot-skills/references/conc-queue-communication.md/references/loop-comprehension.md,2026-04-08
https://killer-skills.com/en/skills/remotion-dev/skills/rules/trimming.md/rules/charts.md,2026-04-08
https://killer-skills.com/ru/skills/USW-Circle-Link/circle-item.md,2026-04-08
https://killer-skills.com/de/skills/pproenca/references/py-zero-cost-exceptions.md,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/stellar-assets.md/common-pitfalls.md/advanced-patterns.md/testing.md/ecosystem.md/common-pitfalls.md/stellar-assets.md,2026-04-08
https://killer-skills.com/ar/skills/cockroachdb/cockroach,2026-04-08
https://killer-skills.com/pt/skills/adithya-s-k/manim_skill/rules/examples/rules/text.md,2026-04-08
https://killer-skills.com/ja/skills/yxhpy/qcc_plus/codex,2026-04-08
https://killer-skills.com/de/skills/pproenca/dot-skills/references/references/mem-weak-references.md,2026-04-08
https://killer-skills.com/en/skills/majiayu000/claude-skill-registry/references/mod-pub-use-reexports.md,2026-04-08
https://killer-skills.com/ja/skills/jlowin/fastmcp/reviewing-code,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/api-rpc-horizon.md/frontend-stellar-sdk.md/ecosystem.md/frontend-stellar-sdk.md/common-pitfalls.md/contracts-soroban.md/standards-reference.md/advanced-patterns.md/zk-proofs.md/contracts-soroban.md/api-rpc-horizon.md,2026-04-08
https://killer-skills.com/de/skills/WSU-Carbon-Lab/pyref/references/rust/arrow_interop.md/references/references/python/examples/financial_ohlcv.py/references/migration_pandas.md/references/migration_spark.md,2026-04-08
https://killer-skills.com/ko/skills/Fancu1/dotfile/deep-research,2026-04-08
https://killer-skills.com/de/skills/iulspop/personal-app-template-sqlite-fly-io,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/stellar-assets.md/standards-reference.md/resources.md/advanced-patterns.md/testing.md/api-rpc-horizon.md,2026-04-08
https://killer-skills.com/ar/skills/laurenceputra/sg-cc-mile-subcaps-limits-viewer/code-review,2026-04-08
https://killer-skills.com/de/skills/adithya-s-k/manim_skill/examples/math_visualization.py/templates/rules/examples/rules/creation-animations.md,2026-04-08
https://killer-skills.com/de/skills/WhatIfWeDigDeeper/typescript-features-by-version,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/stellar-assets.md/standards-reference.md/ecosystem.md/common-pitfalls.md/stellar-assets.md/standards-reference.md/,2026-04-08
https://killer-skills.com/zh/skills/emirrtopaloglu/claude-code-virtuoso,2026-04-08
https://killer-skills.com/de/skills/majiayu000/claude-skill-registry/references/edit-use-flatmap-for-conditional.md,2026-04-08
https://killer-skills.com/en/skills/gohypergiant/standard-toolkit/references/references/quick-start.md,2026-04-08
https://killer-skills.com/de/skills/T-rav/hyrda/,2026-04-08
https://killer-skills.com/en/skills/antvis/GPT-Vis/references/references/venn.md,2026-04-08
https://killer-skills.com/de/skills/Arvmor/xByte,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/ecosystem.md/common-pitfalls.md/common-pitfalls.md/resources.md/standards-reference.md/security.md,2026-04-08
https://killer-skills.com/pt/skills/Fancu1/dotfile/deep-research,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/common-pitfalls.md/ecosystem.md/zk-proofs.md/contracts-soroban.md/testing.md,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/resources.md/standards-reference.md/ecosystem.md/testing.md/resources.md/security.md,2026-04-08
https://killer-skills.com/ar/skills/pproenca/dot-skills/references/references/loop-enumerate.md,2026-04-08
https://killer-skills.com/pt/skills/adithya-s-k/manim_skill/rules/templates/examples/math_visualization.py/rules/transform-animations.md/rules/text-animations.md,2026-04-08
https://killer-skills.com/de/skills/adithya-s-k/manim_skill/rules/templates/examples/math_visualization.py/rules/transform-animations.md/rules/lines.md/templates/rules/shapes.md/rules/creation-animations.md,2026-04-08
https://killer-skills.com/ja/skills/airbytehq/airbyte-agent-connectors/references/references/authentication.md,2026-04-08
https://killer-skills.com/ja/skills/xu-cell/ai-engineering-init,2026-04-08
https://killer-skills.com/ar/skills/shakefu/contextium,2026-04-08
https://killer-skills.com/zh/skills/antvis/GPT-Vis/references/line.md,2026-04-08
https://killer-skills.com/ar/skills/withakay/ito,2026-04-08
https://killer-skills.com/zh/skills/cdeistopened/skill-stack/,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/stellar-assets.md/common-pitfalls.md/advanced-patterns.md/resources.md/testing.md/contracts-soroban.md/,2026-04-08
https://killer-skills.com/de/skills/benbrastmckie/ModelChecker,2026-04-08
https://killer-skills.com/en/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/ecosystem.md/contracts-soroban.md/contracts-soroban.md/api-rpc-horizon.md/zk-proofs.md,2026-04-08
https://killer-skills.com/fr/skills/kettleofketchup/resources/complete-examples.md,2026-04-08
https://killer-skills.com/fr/skills/jdorfman/www,2026-04-08
https://killer-skills.com/zh/skills/openai/codex/,2026-04-08
https://killer-skills.com/en/skills/kettleofketchup/DraftForge/resources/data-fetching.md/resources/common-patterns.md/,2026-04-08
https://killer-skills.com/zh/skills/tkersey/dotfiles,2026-04-08
https://killer-skills.com/de/skills/pluginagentmarketplace/custom-plugin-cpp,2026-04-08
https://killer-skills.com/en/skills/comet-ml/opik/testing.md,2026-04-08
https://killer-skills.com/fr/skills/adithya-s-k/manim_skill/templates/examples/math_visualization.py/examples/graph_plotting.py/rules/positioning.md/templates/rules/colors.md,2026-04-08
https://killer-skills.com/zh/skills/venturecrane/dfg-console,2026-04-08
https://killer-skills.com/zh/skills/diana-uk/senior-interview-mentor,2026-04-08
https://killer-skills.com/ar/skills/pproenca/dot-skills/references/conc-queue-communication.md/references/ds-set-for-membership.md,2026-04-08
https://killer-skills.com/pt/skills/WSU-Carbon-Lab/pyref/references/rust/arrow_interop.md/references/python/operations.md,2026-04-08
https://killer-skills.com/fr/skills/addozhang/openclaw-forge/references/search-strategies.md,2026-04-08
https://killer-skills.com/ar/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/api-rpc-horizon.md/frontend-stellar-sdk.md/ecosystem.md/resources.md/common-pitfalls.md/security.md,2026-04-08
https://killer-skills.com/ko/skills/iQeda/MyRust-NeetCode,2026-04-08
https://killer-skills.com/ko/skills/alexanderop/second-brain-nuxt,2026-04-08
https://killer-skills.com/ar/skills/agents-infrastructure/licell/references/references/tag-resource.md/,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/contracts-soroban.md/resources.md/ecosystem.md/security.md/,2026-04-08
https://killer-skills.com/ko/skills/antvis/GPT-Vis/references/references/liquid.md,2026-04-08
https://killer-skills.com/de/skills/dojoengine/torii,2026-04-08
https://killer-skills.com/ko/skills/a1flecke/games-for-my-kids,2026-04-08
https://killer-skills.com/ko/skills/a1flecke/games-for-my-kids/,2026-04-08
https://killer-skills.com/ar/skills/gordonwatts/exam-helper,2026-04-08
https://killer-skills.com/ar/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/api-rpc-horizon.md/frontend-stellar-sdk.md/resources.md/security.md/,2026-04-08
https://killer-skills.com/es/skills/Fancu1/dotfile/deep-research,2026-04-08
https://killer-skills.com/ru/skills/kks0488/vibe-claude,2026-04-08
https://killer-skills.com/de/skills/satsigner/satsigner/,2026-04-08
https://killer-skills.com/de/skills/CharlesHoskinson/dancesWithClaws,2026-04-08
https://killer-skills.com/de/skills/adithya-s-k/manim_skill/rules/templates/examples/math_visualization.py/templates/examples/rules/config.md,2026-04-08
https://killer-skills.com/pt/skills/withakay/ito,2026-04-08
https://killer-skills.com/de/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/resources.md/ecosystem.md/frontend-stellar-sdk.md/testing.md/resources.md,2026-04-08
https://killer-skills.com/pt/skills/hackmdio/hackmd-cli/hackmd-cli,2026-04-08
https://killer-skills.com/de/skills/agents-infrastructure/licell/references/scripts/setup_client.ts/references/tag-resource.md,2026-04-08
https://killer-skills.com/de/skills/majiayu000/claude-skill-registry/references/references/idiom-constructor-naming.md,2026-04-08
https://killer-skills.com/ja/skills/antvis/GPT-Vis/references/references/dual-axes.md,2026-04-08
https://killer-skills.com/ar/skills/pproenca/dot-skills/references/references/loop-itertools.md,2026-04-08
https://killer-skills.com/ja/skills/antvis/GPT-Vis/references/word-cloud.md,2026-04-08
https://killer-skills.com/en/skills/antvis/GPT-Vis/references/references/column.md/,2026-04-08
https://killer-skills.com/ko/skills/mindfold-ai/Trellis,2026-04-08
https://killer-skills.com/ar/skills/srbhr/Resume-Matcher/nextjs15-performance,2026-04-08
https://killer-skills.com/ko/skills/remotion-dev/skills/rules/lottie.md,2026-04-08
https://killer-skills.com/ja/skills/sanity-io/plugins/references/cli/commands.md,2026-04-08
https://killer-skills.com/ja/skills/EthGlobalBangkok/polyswap-dapp,2026-04-08
https://killer-skills.com/pt/skills/kindfi-org/kindfi/ecosystem.md/zk-proofs.md/standards-reference.md/ecosystem.md/advanced-patterns.md/common-pitfalls.md/contracts-soroban.md/,2026-04-08
https://killer-skills.com/ja/skills/mattgierhart/PRD-driven-context-engineering/ghm-gate-check,2026-04-08
https://killer-skills.com/fr/skills/avivsinai/sabx,2026-04-08
https://killer-skills.com/ar/skills/pproenca/dot-skills/references/loop-any-all.md/references/io-defer-await.md,2026-04-08
https://killer-skills.com/fr/skills/igorder-dev/apex,2026-04-08
https://killer-skills.com/es/skills/dirnbauer/webconsulting-skills,2026-04-08
https://killer-skills.com/de/skills/adithya-s-k/manim_skill/examples/math_visualization.py/templates/rules/rules/graphing.md,2026-04-08
https://killer-skills.com/zh/skills/remotion-dev/skills/rules/rules/subtitles.md,2026-04-08
https://killer-skills.com/ja/skills/Asmayaseen/hackathon-2,2026-04-08
https://killer-skills.com/ar/skills/adithya-s-k/manim_skill/rules/examples/templates/examples/rules/scenes.md,2026-04-08
https://killer-skills.com/pt/skills/igorder-dev/apex,2026-04-08
https://killer-skills.com/ar/skills/pproenca/dot-skills/references/conc-asyncio-for-io.md/references/loop-hoist-invariants.md/,2026-04-08
https://killer-skills.com/en/skills/hereandnowai/hotel-booking-ai-chatbot,2026-04-08
https://killer-skills.com/de/skills/adithya-s-k/manim_skill/rules/templates/templates/examples/math_visualization.py/rules/creation-animations.md,2026-04-08
